latency,duration,type,marker_value,key,timestamp,marker_id
217.385553,5.004998,text_element_ea58,stop,-1,1689119659.998907,82
222.406167,0.999438,text_element_amub,5,-1,1689119665.019521,83
223.421221,5.004998,text_element_em0k,stop,-1,1689119666.034575,84
228.441835,30.240805,phase_8,46279,-1,1689119671.055189,85
228.441835,1.015054,text_element_gmia,1,-1,1689119671.055189,86
229.472505,5.012806,text_element_5dc6,stop,-1,1689119672.085859,87
234.500927,1.015055,text_element_z6up,2,-1,1689119677.114281,88
235.531598,5.012805,text_element_08so,stop,-1,1689119678.144952,89
240.560020,1.007246,text_element_pod4,3,-1,1689119683.173374,90
241.582882,5.004998,text_element_02gl,stop,-1,1689119684.196236,91
246.603496,1.015054,text_element_velq,4,-1,1689119689.216850,92
247.634166,5.004998,text_element_ea58,stop,-1,1689119690.247520,93
252.654780,1.007246,text_element_amub,5,-1,1689119695.268134,94
253.677642,5.004998,text_element_em0k,stop,-1,1689119696.290996,95
258.690448,1.015054,text_element_gmia,1,-1,1689119701.303802,96
258.690448,30.225189,phase_9,46280,-1,1689119701.303802,97
259.713310,5.012806,text_element_5dc6,stop,-1,1689119702.326664,98
264.741732,1.007246,text_element_z6up,2,-1,1689119707.355086,99
265.764594,5.004998,text_element_08so,stop,-1,1689119708.377948,100
270.777400,1.015054,text_element_pod4,3,-1,1689119713.390754,101
271.808071,5.012805,text_element_02gl,stop,-1,1689119714.421425,102
276.828684,1.015055,text_element_velq,4,-1,1689119719.442038,103
277.859355,5.012806,text_element_ea58,stop,-1,1689119720.472709,104
282.887777,1.007246,text_element_amub,5,-1,1689119725.501131,105
283.910639,5.004998,text_element_em0k,stop,-1,1689119726.523993,106
288.931253,30.217380,phase_10,46281,-1,1689119731.544607,107
288.931253,1.022862,text_element_gmia,1,-1,1689119731.544607,108
289.961923,5.004998,text_element_5dc6,stop,-1,1689119732.575277,109
294.974729,1.015054,text_element_z6up,2,-1,1689119737.588083,110
296.005399,5.004998,text_element_08so,stop,-1,1689119738.618753,111
301.018205,0.999438,text_element_pod4,3,-1,1689119743.631559,112
302.041067,5.012806,text_element_02gl,stop,-1,1689119744.654421,113
307.061681,1.015054,text_element_velq,4,-1,1689119749.675035,114
308.092352,5.004997,text_element_ea58,stop,-1,1689119750.705706,115
313.105157,1.015054,text_element_amub,5,-1,1689119755.718511,116
314.128019,5.028423,text_element_em0k,stop,-1,1689119756.741373,117
319.164250,30.248613,phase_11,46283,-1,1689119761.777604,118
319.172058,1.015054,text_element_gmia,1,-1,1689119761.785412,119
320.202728,5.004998,text_element_5dc6,stop,-1,1689119762.816082,120
325.215534,1.015054,text_element_z6up,2,-1,1689119767.828888,121
326.246204,5.012806,text_element_08so,stop,-1,1689119768.859558,122
331.274626,1.007246,text_element_pod4,3,-1,1689119773.887980,123
332.297488,5.012806,text_element_02gl,stop,-1,1689119774.910842,124
337.325910,1.007246,text_element_velq,4,-1,1689119779.939264,125
338.348773,5.004997,text_element_ea58,stop,-1,1689119780.962127,126
343.361578,1.015055,text_element_amub,5,-1,1689119785.974932,127
344.392249,5.020614,text_element_em0k,stop,-1,1689119787.005603,128
349.428479,30.232997,phase_12,46284,-1,1689119792.041833,129
349.428479,1.015054,text_element_gmia,1,-1,1689119792.041833,130
350.459149,5.004998,text_element_5dc6,stop,-1,1689119793.072503,131
355.479763,1.007246,text_element_z6up,2,-1,1689119798.093117,132
356.510433,5.012806,text_element_08so,stop,-1,1689119799.123787,133
361.538855,1.007246,text_element_pod4,3,-1,1689119804.152209,134
362.561718,5.012805,text_element_02gl,stop,-1,1689119805.175072,135
367.582332,1.007246,text_element_velq,4,-1,1689119810.195686,136
368.605194,5.012805,text_element_ea58,stop,-1,1689119811.218548,137
373.633616,1.007246,text_element_amub,5,-1,1689119816.246970,138
374.656478,5.004998,text_element_em0k,stop,-1,1689119817.269832,139
379.669284,30.217380,phase_13,46285,-1,1689119822.282638,140
379.669284,1.015054,text_element_gmia,1,-1,1689119822.282638,141
380.699954,5.012806,text_element_5dc6,stop,-1,1689119823.313308,142
385.728376,1.007246,text_element_z6up,2,-1,1689119828.341730,143
386.743430,5.004998,text_element_08so,stop,-1,1689119829.356784,144
391.764044,1.015054,text_element_pod4,3,-1,1689119834.377398,145
392.786906,5.004998,text_element_02gl,stop,-1,1689119835.400260,146
397.807520,1.007246,text_element_velq,4,-1,1689119840.420874,147
398.830382,4.997190,text_element_ea58,stop,-1,1689119841.443736,148
403.843188,1.015054,text_element_amub,5,-1,1689119846.456542,149
404.866050,5.020614,text_element_em0k,stop,-1,1689119847.479404,150
409.902280,30.225189,phase_14,46286,-1,1689119852.515634,151
409.902280,1.007246,text_element_gmia,1,-1,1689119852.515634,152
410.925143,5.012805,text_element_5dc6,stop,-1,1689119853.538497,153
415.945757,1.015054,text_element_z6up,2,-1,1689119858.559111,154
416.976427,5.004997,text_element_08so,stop,-1,1689119859.589781,155
421.997041,1.007246,text_element_pod4,3,-1,1689119864.610395,156
423.019903,5.012806,text_element_02gl,stop,-1,1689119865.633257,157
428.040517,1.015054,text_element_velq,4,-1,1689119870.653871,158
429.071187,5.004998,text_element_ea58,stop,-1,1689119871.684541,159
434.083993,1.015054,text_element_amub,5,-1,1689119876.697347,160
435.114663,5.012806,text_element_em0k,stop,-1,1689119877.728017,161
440.143085,30.225189,phase_15,46287,-1,1689119882.756439,162
440.143085,1.015054,text_element_gmia,1,-1,1689119882.756439,163
441.165948,5.012805,text_element_5dc6,stop,-1,1689119883.779302,164
446.194369,1.007246,text_element_z6up,2,-1,1689119888.807723,165
447.217232,5.004997,text_element_08so,stop,-1,1689119889.830586,166
452.237846,0.999437,text_element_pod4,3,-1,1689119894.851200,167
453.252900,5.012805,text_element_02gl,stop,-1,1689119895.866254,168
458.289130,1.007246,text_element_velq,4,-1,1689119900.902484,169
459.311992,5.004998,text_element_ea58,stop,-1,1689119901.925346,170
464.332606,1.015054,text_element_amub,5,-1,1689119906.945960,171
465.355468,5.012806,text_element_em0k,stop,-1,1689119907.968822,172
470.383890,30.217381,phase_16,46289,-1,1689119912.997244,173
470.383890,0.999438,text_element_gmia,1,-1,1689119912.997244,174
471.398944,5.012806,text_element_5dc6,stop,-1,1689119914.012298,175
476.427366,1.015054,text_element_z6up,2,-1,1689119919.040720,176
477.458037,5.004997,text_element_08so,stop,-1,1689119920.071391,177
482.478650,1.007246,text_element_pod4,3,-1,1689119925.092004,178
483.501513,5.012805,text_element_02gl,stop,-1,1689119926.114867,179
488.522127,1.015054,text_element_velq,4,-1,1689119931.135481,180
489.552797,4.997189,text_element_ea58,stop,-1,1689119932.166151,181
494.565603,1.015054,text_element_amub,5,-1,1689119937.178957,182
495.588465,5.012806,text_element_em0k,stop,-1,1689119938.201819,183
500.609079,30.240805,phase_17,46291,-1,1689119943.222433,184
500.609079,1.022862,text_element_gmia,1,-1,1689119943.222433,185
501.647557,5.020614,text_element_5dc6,stop,-1,1689119944.260911,186
506.675979,1.015054,text_element_z6up,2,-1,1689119949.289333,187
507.698841,5.004998,text_element_08so,stop,-1,1689119950.312195,188
512.719455,1.015054,text_element_pod4,3,-1,1689119955.332809,189
513.750126,5.004997,text_element_02gl,stop,-1,1689119956.363480,190
518.762931,1.007246,text_element_velq,4,-1,1689119961.376285,191
519.777985,5.020614,text_element_ea58,stop,-1,1689119962.391339,192
524.806408,1.015054,text_element_amub,5,-1,1689119967.419762,193
525.829270,5.020614,text_element_em0k,stop,-1,1689119968.442624,194
530.857692,30.209572,phase_18,46292,-1,1689119973.471046,195
530.857692,1.007246,text_element_gmia,1,-1,1689119973.471046,196
531.872746,5.020614,text_element_5dc6,stop,-1,1689119974.486100,197
536.901168,1.015054,text_element_z6up,2,-1,1689119979.514522,198
537.939646,5.004998,text_element_08so,stop,-1,1689119980.553000,199
542.952452,1.015054,text_element_pod4,3,-1,1689119985.565806,200
543.983122,5.004998,text_element_02gl,stop,-1,1689119986.596476,201
548.995928,0.999438,text_element_velq,4,-1,1689119991.609282,202
550.010982,5.004998,text_element_ea58,stop,-1,1689119992.624336,203
555.031596,1.007246,text_element_amub,5,-1,1689119997.644950,204
556.054458,5.012806,text_element_em0k,stop,-1,1689119998.667812,205
561.082880,30.225189,phase_19,46290,-1,1689120003.696234,206
561.082880,1.022863,text_element_gmia,1,-1,1689120003.696234,207
562.113551,5.012805,text_element_5dc6,stop,-1,1689120004.726905,208
567.134164,1.015055,text_element_z6up,2,-1,1689120009.747518,209
568.157027,5.020614,text_element_08so,stop,-1,1689120010.770381,210
573.193257,1.007246,text_element_pod4,3,-1,1689120015.806611,211
574.216119,5.004998,text_element_02gl,stop,-1,1689120016.829473,212
579.236733,1.007246,text_element_velq,4,-1,1689120021.850087,213
580.251787,5.004998,text_element_ea58,stop,-1,1689120022.865141,214
585.272401,1.015054,text_element_amub,5,-1,1689120027.885755,215
586.303071,5.004998,text_element_em0k,stop,-1,1689120028.916425,216
591.323685,30.279845,phase_20,46288,-1,1689120033.937039,217
591.323685,1.015054,text_element_gmia,1,-1,1689120033.937039,218
592.354355,5.004998,text_element_5dc6,stop,-1,1689120034.967709,219
597.374969,1.015055,text_element_z6up,2,-1,1689120039.988323,220
598.397832,5.012805,text_element_08so,stop,-1,1689120041.011186,221
603.426254,0.999437,text_element_pod4,3,-1,1689120046.039608,222
604.441308,5.012805,text_element_02gl,stop,-1,1689120047.054662,223
609.469730,1.015054,text_element_velq,4,-1,1689120052.083084,224
610.492592,5.020614,text_element_ea58,stop,-1,1689120053.105946,225
615.528822,1.007246,text_element_amub,5,-1,1689120058.142176,226
616.551684,5.051846,text_element_em0k,stop,-1,1689120059.165038,227
621.564490,0.000000,last_stimuli,2023-07-12T09:01:04.174+09:00,-1,1689120064.177844,228
621.626955,2.600100,phase_Instructions_phase_2,46282,-1,1689120064.240309,229
621.626955,2.607908,text_element_937i,NULL,-1,1689120064.240309,230
624.234863,0.000000,finish_running,2023-07-12T09:01:06.848+09:00,-1,1689120066.848217,231
